,LEMMA,freq,FORM,POSTAG,DEPREL
3418320,tipico,1656,tipici,A,pred
3418347,tipico,1656,tipici,A,conj
3418348,tipico,1656,tipiche,A,conj
3418360,tipico,1656,Tipici,A,mod
3418370,tipico,1656,tipico,A,prep
3418455,tipico,1656,tipico,A,subj
3418499,tipico,1656,Tipica,A,mod
3418551,tipico,1656,Tipico,A,mod
3418579,tipico,1656,Tipico,A,ROOT
3418580,tipico,1656,tipiche,A,pred
3418640,tipico,1656,tipici,A,prep
3418671,tipico,1656,tipico,A,disj
3418776,tipico,1656,Tipicamente,B,mod
3418844,tipico,1656,tipica,A,prep
3418900,tipico,1656,tipico,A,conj
3418935,tipico,1656,tipica,A,subj
3419304,tipico,1656,Tipicamente,B,ROOT
3419334,tipico,1656,tipiche,A,sub
3419353,tipico,1656,Tipico,A,pred
3419371,tipico,1656,tipica,A,sub
3419421,tipico,1656,tipicamente,B,conj
3419605,tipico,1656,tipica,A,ROOT
3419801,tipico,1656,tipico,A,sub
3420061,tipico,1656,tipico,A,ROOT
3420067,tipico,1656,tipiche,A,ROOT
3420205,tipico,1656,tipiche,A,disj
3420207,tipico,1656,Tipica,A,pred
3420253,tipico,1656,tipiche,A,prep
3420298,euro,1655,euro,A,prep
3420299,euro,1655,Euro,A,mod
3420300,euro,1655,euro,A,mod
3420307,euro,1655,euro,A,pred
3420310,euro,1655,euro,A,ROOT
3420330,euro,1655,euro,A,conj
3420365,euro,1655,EURO,A,prep
3420368,euro,1655,Euro,A,prep
3420377,euro,1655,EURO,A,mod
3420450,euro,1655,euro,A,sub
3420831,euro,1655,euro,A,subj
3421149,euro,1655,Euro,A,conj
3421214,euro,1655,Euro,A,pred
3421257,euro,1655,Euro,A,ROOT
3421346,euro,1655,Euro,A,subj
3421353,euro,1655,euro,A,comp
3421394,euro,1655,EURO,A,ROOT
3421866,euro,1655,euro,A,disj
3422194,euro,1655,euro,A,obj
3423522,euro,1655,Euro,A,_
3423758,euro,1655,Euro,A,sub
3425304,euro,1655,euro,A,_
3426518,euro,1655,euro,A,subj_pass
3426751,euro,1655,Euro,A,comp
3427709,euro,1655,euro,S,obj
3427710,euro,1655,euro,S,prep
3427714,euro,1655,euro,S,mod
3427718,euro,1655,euro,S,pred
3427723,euro,1655,euro,S,conj
3427738,euro,1655,euro,S,ROOT
3427823,euro,1655,euro,S,subj
3428144,euro,1655,euro,S,subj_pass
3428228,popolo,1648,popolo,S,subj
3428230,popolo,1648,popolo,S,ROOT
3428232,popolo,1648,popolo,S,mod_temp
3428238,popolo,1648,popoli,S,prep
3428239,popolo,1648,popolo,S,pred
3428241,popolo,1648,popolo,S,prep
3428244,popolo,1648,popolo,S,conj
3428246,popolo,1648,popolo,S,obj
3428263,popolo,1648,popoli,S,obj
3428264,popolo,1648,popoli,S,subj
3428306,popolo,1648,popoli,S,conj
3428311,popolo,1648,popolo,S,sub
3428364,popolo,1648,popolo,S,mod
3428370,popolo,1648,popolo,S,subj_pass
3428379,popolo,1648,popolo,S,disj
3428387,popolo,1648,POPOLO,S,prep
3428466,popolo,1648,popoli,S,mod
3428480,popolo,1648,Popolo,S,prep
3428519,popolo,1648,Popoli,S,prep
3428534,popolo,1648,Popolo,S,ROOT
3428605,popolo,1648,Popoli,S,pred
3428606,popolo,1648,Popoli,S,conj
3428700,popolo,1648,popoli,S,mod_temp
3428704,popolo,1648,POPOLI,S,subj
3428728,popolo,1648,popoli,S,sub
3428739,popolo,1648,Popolo,S,disj
3428778,popolo,1648,POPOLO,S,pred
3428788,popolo,1648,popoli,S,ROOT
3428804,popolo,1648,Popolo,S,pred
3428818,popolo,1648,Popolo,S,subj
3428835,popolo,1648,Popolo,S,obj
3428843,popolo,1648,Popolo,S,mod
3429015,popolo,1648,POPOLI,S,ROOT
3429020,popolo,1648,Popolo,S,conj
3429021,popolo,1648,POPOLI,S,prep
3429084,popolo,1648,popoli,S,pred
3429129,popolo,1648,Popoli,S,ROOT
3429581,popolo,1648,POPOLO,S,ROOT
3429735,popolo,1648,Popolo,S,subj_pass
3429742,popolo,1648,Popoli,S,obj
3429749,popolo,1648,Popoli,S,subj
3430645,sicuro,1643,sicuro,A,pred
3430647,sicuro,1643,sicura,A,mod
3430650,sicuro,1643,sicuramente,B,mod
3430651,sicuro,1643,sicura,A,pred
3430652,sicuro,1643,sicure,A,mod
3430655,sicuro,1643,sicuri,A,mod
3430656,sicuro,1643,sicuro,A,prep
3430660,sicuro,1643,sicuro,A,mod
3430665,sicuro,1643,Sicuramente,B,mod
3430667,sicuro,1643,sicuri,A,pred
3430676,sicuro,1643,Sicuramente,B,mod_temp
3430684,sicuro,1643,sicuro,S,prep
3430725,sicuro,1643,sicura,A,conj
3430734,sicuro,1643,Sicuramente,B,ROOT
3430741,sicuro,1643,sicuro,B,pred
3430742,sicuro,1643,sicuro,A,ROOT
3430744,sicuro,1643,sicuro,B,mod
3430766,sicuro,1643,sicuri,A,conj
3430789,sicuro,1643,sicuro,A,sub
3430795,sicuro,1643,sicuri,A,ROOT
3430802,sicuro,1643,sicure,A,pred
3430818,sicuro,1643,sicuramente,B,mod_temp
3430833,sicuro,1643,sicuro,S,obj
3430913,sicuro,1643,sicuro,A,conj
3430970,sicuro,1643,sicuramente,B,pred
3430974,sicuro,1643,sicuramente,B,conj
3431074,sicuro,1643,sicuri,A,mod_rel
3431110,sicuro,1643,sicurissimo,A,mod
3431137,sicuro,1643,sicure,A,conj
3431170,sicuro,1643,sicuramente,B,subj
3431234,sicuro,1643,sicuri,A,sub
3431600,sicuro,1643,Sicuri,A,mod
3431664,sicuro,1643,Sicuro,A,mod
3431671,sicuro,1643,SIcuramente,B,mod
3431864,sicuro,1643,SICURAMENTE,B,mod
3431869,sicuro,1643,Sicuro,A,ROOT
3431930,sicuro,1643,sicuri,A,prep
3432017,sicuro,1643,Sicuri,A,ROOT
3432048,sicuro,1643,sicuramente,B,mod_loc
3432056,sicuro,1643,Sicura,A,mod
3432089,sicuro,1643,Sicuro,B,mod
3432093,sicuro,1643,sicurissima,A,pred
3432115,sicuro,1643,sicuramente,B,sub
3432395,sicuro,1643,Sicure,A,mod
3432429,sicuro,1643,sicura,A,prep
3432564,sicuro,1643,sicura,A,ROOT
3432613,sicuro,1643,sicurissimi,A,pred
3432650,sicuro,1643,Sicuro,S,prep
3432699,sicuro,1643,sicurissimo,A,pred
3432855,sicuro,1643,SICURI,A,pred
3432857,sicuro,1643,SICURO,A,pred
3433095,sicuro,1643,sicuramente,B,ROOT
3433107,sicuro,1643,SICURA,A,mod
3433228,sicuro,1643,sicurissimo,A,sub
3433306,sicuro,1643,sicuramente,B,disj
3433358,sicuro,1643,sicuramente,B,mod_rel
3433419,sicuro,1643,sicure,A,prep
3433789,sicuro,1643,sicuro,S,subj
3433839,sicuro,1643,sicuramente,B,obj
3434099,sicuro,1643,sicuramente,B,prep
3434280,sicuro,1643,sicuro,A,subj_pass
3434347,sicuro,1643,sicuramente,B,comp
3434357,sicuro,1643,Sicura,A,ROOT
3434361,sicuro,1643,SICURAMENTE,B,mod_temp
3434658,sicuro,1643,sicura,A,sub
3435083,sicuro,1643,sicura,A,subj
3435240,sicuro,1643,Sicuramente,B,pred
3435731,sicuro,1643,sicuro,S,pred
3435856,occhio,1627,occhi,S,prep
3435859,occhio,1627,occhio,S,prep
3435865,occhio,1627,occhi,S,obj
3435883,occhio,1627,occhio,S,obj
3435906,occhio,1627,occhi,S,ROOT
3435928,occhio,1627,occhi,S,conj
3435931,occhio,1627,occhio,S,subj
3435946,occhio,1627,occhi,S,mod
3435954,occhio,1627,occhi,S,pred
3435973,occhio,1627,Occhi,S,conj
3435979,occhio,1627,occhi,S,subj
3436001,occhio,1627,occhio,S,ROOT
3436023,occhio,1627,occhio,S,conj
3436054,occhio,1627,OCCHI,S,ROOT
3436131,occhio,1627,occhi,S,sub
3436155,occhio,1627,Occhi,S,mod_temp
3436212,occhio,1627,occhio,S,mod
3436416,occhio,1627,occhio,S,subj_pass
3436426,occhio,1627,occhio,S,pred
3436480,occhio,1627,Occhio,S,ROOT
3436543,occhio,1627,Occhio,S,subj
3436572,occhio,1627,Occhi,S,ROOT
3436575,occhio,1627,Occhio,S,pred
3436653,occhio,1627,occhi,S,mod_temp
3436903,occhio,1627,OCCHIO,S,prep
3436988,occhio,1627,OCCHI,S,prep
3437013,occhio,1627,Occhio,S,mod
3437119,occhio,1627,OCCHIO,S,obj
3437375,occhio,1627,occhi,S,subj_pass
3437728,occhio,1627,Occhio,S,prep
3438304,occhio,1627,Occhio,S,obj
3438310,occhio,1627,Occhi,S,pred
3438373,occhio,1627,OCCHIO,S,subj
3438528,occhio,1627,occhio,S,sub
3439143,occhio,1627,Occhi,S,subj
3439384,valid,1625,valid,S,prep
3442912,valid,1625,valid,S,obj
3442913,valid,1625,valid,S,mod
3442914,valid,1625,valid,SW,mod
3442915,civile,1610,civile,A,mod
3442942,civile,1610,civili,A,mod
3442944,civile,1610,Civile,A,mod
3442952,civile,1610,civile,A,disj
3442976,civile,1610,civili,A,pred
3442998,civile,1610,civile,S,obj
3443026,civile,1610,civile,S,mod
3443079,civile,1610,civili,A,ROOT
3443084,civile,1610,civile,A,pred
3443085,civile,1610,civili,A,conj
3443091,civile,1610,civile,S,prep
3443097,civile,1610,civile,S,subj
3443103,civile,1610,civile,A,conj
3443114,civile,1610,civile,S,conj
3443128,civile,1610,CIVILI,S,prep
3443137,civile,1610,CIVILE,A,mod
3443157,civile,1610,civilissimi,A,subj
3443310,civile,1610,Civile,SP,prep
3443336,civile,1610,civile,A,prep
3443374,civile,1610,civilissime,A,mod
3443387,civile,1610,civilissimo,A,mod
3443389,civile,1610,civilissima,A,mod
3443576,civile,1610,Civile,SP,mod
3443578,civile,1610,civile,A,ROOT
3443583,civile,1610,civilissima,A,pred
3443624,civile,1610,Civile,A,pred
3443678,civile,1610,civili,S,conj
3443680,civile,1610,civili,S,prep
3443812,civile,1610,civile,A,sub
3443826,civile,1610,civilissima,A,sub
3443865,civile,1610,CIVILE,A,pred
3443973,civile,1610,CIVILI,A,mod
3444703,civile,1610,civili,S,subj
3444717,civile,1610,civilissima,A,conj
3444747,civile,1610,CIVILISSIME,A,mod
3444763,civile,1610,civilissimi,A,pred
3444796,civile,1610,CIVILE,SP,mod
3444990,civile,1610,Civile,SP,subj
3445197,civile,1610,civili,A,disj
3445322,civile,1610,civili,A,prep
3445409,civile,1610,CIVILE,SP,prep
3445719,civile,1610,Civile,SP,ROOT
3445836,civile,1610,civile,S,sub
3446055,ovvero,1608,ovvero,B,mod
3446156,ovvero,1608,ovvero,B,mod_temp
3446170,ovvero,1608,ovvero,B,ROOT
3446187,ovvero,1608,ovvero,B,mod_loc
3446537,ovvero,1608,ovvero,B,conj
3446665,ovvero,1608,ovvero,B,sub
3446860,ovvero,1608,ovvero,B,comp
3447409,ovvero,1608,ovvero,B,pred
3447539,ovvero,1608,ovvero,CC,con
3447540,ovvero,1608,ovvero,CC,ROOT
3447541,ovvero,1608,ovvero,CC,mod
3447548,ovvero,1608,ovvero,CC,conj
3447577,ovvero,1608,ovvero,CC,arg
3447597,ovvero,1608,ovvero,CC,comp
3447611,ovvero,1608,Ovvero,CC,ROOT
3447653,ovvero,1608,ovvero,CC,_
3447699,ovvero,1608,Ovvero,CC,con
3447704,ovvero,1608,Ovvero,CC,_
3447788,ovvero,1608,ovvero,CC,dis
3448797,ovvero,1608,ovvero,CC,prep
3449517,ovvero,1608,ovvero,CC,subj
3450235,scopo,1608,scopo,S,subj
3450236,scopo,1608,scopo,S,prep
3450237,scopo,1608,scopi,S,prep
3450242,scopo,1608,scopi,S,conj
3450251,scopo,1608,scopi,S,subj
3450255,scopo,1608,scopo,S,obj
3450256,scopo,1608,SCOPO,S,prep
3450260,scopo,1608,scopo,S,pred
3450266,scopo,1608,scopo,S,conj
3450277,scopo,1608,scopo,S,mod
3450279,scopo,1608,scopi,S,ROOT
3450282,scopo,1608,scopi,S,obj
3450301,scopo,1608,scopo,S,sub
3450340,scopo,1608,Scopo,S,subj
3450356,scopo,1608,SCOPI,S,prep
3450364,scopo,1608,Scopo,S,prep
3450388,scopo,1608,scopi,S,mod
3450441,scopo,1608,scopo,S,ROOT
3450489,scopo,1608,scopo,S,subj_pass
3450524,scopo,1608,scopi,S,sub
3450631,scopo,1608,Scopo,S,ROOT
3450715,scopo,1608,scopi,S,pred
3450756,scopo,1608,scopi,S,subj_pass
3450965,scopo,1608,Scopo,S,mod
3452393,scopo,1608,scopo,S,disj
3452480,totale,1586,totale,S,obj
3452481,totale,1586,totale,S,mod
3452482,totale,1586,totale,S,prep
3452487,totale,1586,totale,S,conj
3452491,totale,1586,totale,A,mod
3452493,totale,1586,totali,A,mod
3452505,totale,1586,totale,S,subj
3452516,totale,1586,TOTALE,S,prep
3452540,totale,1586,Totale,S,ROOT
3452545,totale,1586,totale,S,ROOT
3452590,totale,1586,totale,S,mod_temp
3452593,totale,1586,totale,A,conj
3452601,totale,1586,totale,S,pred
3452608,totale,1586,TOTALE,A,mod
3452632,totale,1586,totale,A,pred
3452661,totale,1586,totali,S,mod
3452713,totale,1586,totali,S,ROOT
3452729,totale,1586,totale,A,punc
3452856,totale,1586,totali,S,prep
3452959,totale,1586,Totale,A,mod
3453225,totale,1586,totali,S,conj
3453332,totale,1586,Totale,S,prep
3453384,totale,1586,totali,S,mod_temp
3453509,totale,1586,totali,S,obj
3453527,totale,1586,TOTALE,A,pred
3453539,totale,1586,totale,S,subj_pass
3453756,totale,1586,TOTALE,S,mod
3453782,totale,1586,totale,S,disj
3454098,totale,1586,totale,S,sub
3454298,totale,1586,totale,A,prep
3454303,totale,1586,totale,A,ROOT
3454336,totale,1586,Totale,A,ROOT
3455551,totale,1586,Totale,S,subj
3455909,totale,1586,totale,A,disj
3456030,essi,1584,essi,PE,subj
3456036,essi,1584,Essi,PE,subj
3456038,essi,1584,essi,PE,obj
3456045,essi,1584,essi,PE,pred
3456046,essi,1584,essi,PE,prep
3456061,essi,1584,essi,PE,mod
3456068,essi,1584,essi,PE,punc
3456081,essi,1584,Essi,PE,subj_pass
3456082,essi,1584,essi,PE,subj_pass
3456121,essi,1584,essi,PE,conj
3456139,essi,1584,essi,PE,concat
3456187,essi,1584,essi,PE,sub
3456241,essi,1584,Essi,PE,ROOT
3456267,essi,1584,Essi,PE,prep
3456480,essi,1584,essi,PE,mod_rel
3456484,essi,1584,ESSI,PE,prep
3456491,essi,1584,essi,PE,ROOT
3457106,essi,1584,essi,PE,_
3457603,essi,1584,Essi,PE,pred
3458224,essi,1584,Essi,PE,_
3458477,prova,1581,prova,S,prep
3458479,prova,1581,prove,S,subj
3458480,prova,1581,prova,S,obj
3458481,prova,1581,prove,S,obj
3458487,prova,1581,prove,S,prep
3458489,prova,1581,prove,S,conj
3458490,prova,1581,prova,S,pred
3458496,prova,1581,prova,S,subj
3458499,prova,1581,prova,S,mod
3458509,prova,1581,prova,S,conj
3458522,prova,1581,PROVE,S,ROOT
3458532,prova,1581,Prove,S,ROOT
3458534,prova,1581,prova,S,ROOT
3458536,prova,1581,prove,S,mod
3458537,prova,1581,prove,S,ROOT
3458573,prova,1581,prova,S,sub
3458579,prova,1581,prove,S,sub
3458607,prova,1581,prove,S,pred
3458625,prova,1581,prova,S,subj_pass
3458684,prova,1581,Prove,S,mod
3458740,prova,1581,prova,S,mod_temp
3459005,prova,1581,Prove,S,subj
3459056,prova,1581,Prova,S,subj
3459101,prova,1581,prove,S,subj_pass
3459251,prova,1581,PROVA,S,ROOT
3459252,prova,1581,PROVE,S,prep
3459520,prova,1581,Prova,S,prep
3459686,prova,1581,Prova,S,ROOT
3460020,prova,1581,prove,S,mod_temp
3460078,prova,1581,PROVA,S,prep
3460080,prova,1581,PROVA,S,mod
3460424,prova,1581,prova,S,concat
3460478,prova,1581,prova,S,disj
3460923,prova,1581,PROVE,S,obj
3462113,notte,1559,notte,S,conj
3462114,notte,1559,notte,S,prep
3462117,notte,1559,notte,S,mod
3462120,notte,1559,notti,S,prep
3462125,notte,1559,notte,S,obj
3462130,notte,1559,notti,S,obj
3462131,notte,1559,notte,S,subj
3462135,notte,1559,notte,S,mod_temp
3462145,notte,1559,Notte,S,subj
3462149,notte,1559,notti,S,conj
3462164,notte,1559,NOTTE,S,ROOT
3462165,notte,1559,Notte,S,prep
3462166,notte,1559,notte,S,ROOT
3462194,notte,1559,Notte,S,ROOT
3462205,notte,1559,notte,S,pred
3462209,notte,1559,notti,S,subj
3462224,notte,1559,notte,S,disj
3462273,notte,1559,NOTTE,S,prep
3462391,notte,1559,notti,S,pred
3462409,notte,1559,notti,S,mod
3462471,notte,1559,notte,S,subj_pass
3462688,notte,1559,notte,S,concat
3462758,notte,1559,notte,S,sub
3462785,notte,1559,Notte,S,obj
3463037,notte,1559,Notte,S,mod
3463223,notte,1559,notti,S,ROOT
3463274,notte,1559,Notti,S,prep
3463275,notte,1559,Notti,S,obj
3463359,notte,1559,NOTTE,S,obj
3463697,notte,1559,Notti,S,ROOT
3463746,notte,1559,NOTTE,S,subj
3463853,notte,1559,notti,S,mod_temp
3465079,notte,1559,Notte,S,conj
3465376,sopra,1549,sopra,E,comp
3465377,sopra,1549,sopra,B,pred
3465379,sopra,1549,sopra,B,mod
3465382,sopra,1549,sopra,B,mod_rel
3465384,sopra,1549,sopra,B,prep
3465386,sopra,1549,sopra,E,arg
3465423,sopra,1549,sopra,E,conj
3465454,sopra,1549,sopra,E,pred
3465458,sopra,1549,sopra,E,mod
3465463,sopra,1549,sopra,B,mod_loc
3465476,sopra,1549,sopra,B,mod_temp
3465478,sopra,1549,sopra,B,conj
3465479,sopra,1549,sopra,E,ROOT
3465480,sopra,1549,Sopra,E,comp
3465614,sopra,1549,SOPRA,B,prep
3465615,sopra,1549,SOPRA,E,comp
3465647,sopra,1549,Sopra,B,mod
3465721,sopra,1549,sopra,E,comp_temp
3465767,sopra,1549,sopra,E,subj
3465774,sopra,1549,sopra,E,sub
3465794,sopra,1549,sopra,B,ROOT
3465819,sopra,1549,sopra,B,sub
3465828,sopra,1549,sopra,E,prep
3465831,sopra,1549,sopra,E,comp_loc
3466026,sopra,1549,sopra,B,concat
3466065,sopra,1549,Sopra,E,ROOT
3466411,sopra,1549,sopra,E,comp_ind
3466424,sopra,1549,Sopra,B,ROOT
3466643,sopra,1549,SOPRA,B,mod
3466980,sopra,1549,sopra,E,disj
3467008,sopra,1549,sopra,E,mod_rel
3467156,sopra,1549,Sopra,B,_
3467228,sopra,1549,sopra,B,disj
3467550,sopra,1549,sopra,B,_
3468765,dunque,1549,Dunque,B,mod
3468767,dunque,1549,dunque,B,mod
3468772,dunque,1549,dunque,CS,mod
3468777,dunque,1549,dunque,CS,conj
3468781,dunque,1549,Dunque,CS,ROOT
3468782,dunque,1549,dunque,B,prep
3468785,dunque,1549,Dunque,CS,mod
3468811,dunque,1549,dunque,B,mod_temp
3468814,dunque,1549,dunque,B,conj
3468902,dunque,1549,dunque,B,sub
3468920,dunque,1549,dunque,CS,comp
3468922,dunque,1549,dunque,CS,subj
3468962,dunque,1549,dunque,B,pred
3468984,dunque,1549,dunque,B,ROOT
3469024,dunque,1549,Dunque,B,ROOT
3469110,dunque,1549,dunque,S,prep
3469124,dunque,1549,dunque,CS,pred
3469299,dunque,1549,dunque,CS,concat
3469322,dunque,1549,dunque,CS,arg
3469350,dunque,1549,dunque,B,_
3469583,dunque,1549,dunque,CS,ROOT
3469717,dunque,1549,dunque,CS,prep
3469999,dunque,1549,DUNQUE,B,conj
3470197,dunque,1549,DUNQUE,B,mod
3470629,dunque,1549,Dunque,B,mod_temp
3470644,dunque,1549,dunque,B,comp
3470740,dunque,1549,DUNQUE,B,ROOT
3470905,dunque,1549,dunque,B,mod_loc
3471210,dunque,1549,Dunque,CS,_
3471766,dunque,1549,dunque,CS,sub
3472150,dunque,1549,Dunque,B,_
3472220,dunque,1549,dunque,CS,_
3472669,calcio,1547,calcio,S,prep
3472671,calcio,1547,calcio,S,subj
3472673,calcio,1547,calci,S,prep
3472674,calcio,1547,calcio,S,conj
3472675,calcio,1547,calcio,S,obj
3472677,calcio,1547,calci,S,conj
3472678,calcio,1547,calcio,S,mod
3472691,calcio,1547,calci,S,obj
3472693,calcio,1547,calcio,S,ROOT
3472708,calcio,1547,Calcio,S,prep
3472722,calcio,1547,calcio,S,pred
3472729,calcio,1547,Calcio,S,mod
3472736,calcio,1547,CALCIO,S,prep
3472747,calcio,1547,calci,S,ROOT
3472762,calcio,1547,Calcio,S,ROOT
3472763,calcio,1547,Calcio,S,subj
3472808,calcio,1547,Calcio,S,obj
3472916,calcio,1547,calci,S,mod
3472954,calcio,1547,Calcio,S,conj
3472973,calcio,1547,CALCIO,S,pred
3473011,calcio,1547,CALCIO,S,subj
3473052,calcio,1547,calci,S,subj
3473116,calcio,1547,calcio,S,mod_rel
3473175,calcio,1547,CALCIO,S,mod
3473190,calcio,1547,calcio,S,sub
3473288,calcio,1547,calcio,S,subj_pass
3473865,calcio,1547,CALCIO,S,obj
3473941,calcio,1547,Calci,S,ROOT
3473980,calcio,1547,calci,S,subj_pass
3474026,calcio,1547,calci,S,pred
3474056,calcio,1547,calci,S,sub
3474567,onda,1545,onda,S,prep
3474569,onda,1545,onda,S,obj
3474577,onda,1545,Onda,S,prep
3474579,onda,1545,onda,S,subj_pass
3474585,onda,1545,onda,S,subj
3474586,onda,1545,Onda,S,obj
3474594,onda,1545,onda,S,conj
3474595,onda,1545,ONDA,S,ROOT
3474609,onda,1545,onde,S,prep
3474640,onda,1545,onde,S,ROOT
3474643,onda,1545,onde,S,subj
3474644,onda,1545,onda,S,mod
3474645,onda,1545,Onda,S,ROOT
3474646,onda,1545,onda,S,ROOT
3474663,onda,1545,onde,S,obj
3474679,onda,1545,onde,S,mod
3474680,onda,1545,Onda,S,mod
3474792,onda,1545,onde,S,conj
3474833,onda,1545,onda,S,sub
3476119,onda,1545,Onde,S,conj
3476120,onda,1545,Onde,S,mod
3476151,onda,1545,onda,S,pred
3476171,onda,1545,onde,S,subj_pass
3476193,onda,1545,onde,S,pred
3476227,onda,1545,Onde,S,ROOT
3476604,onda,1545,Onde,S,subj
3476605,onda,1545,onde,S,sub
3476784,onda,1545,onda,S,disj
3476825,onda,1545,onda,S,mod_temp
3477088,quarto,1537,quarta,NO,mod
3477089,quarto,1537,Quarta,NO,mod
3477092,quarto,1537,quarto,NO,prep
3477093,quarto,1537,quarto,NO,mod
3477095,quarto,1537,Quarto,NO,mod
3477100,quarto,1537,Quarto,NO,ROOT
3477116,quarto,1537,quarti,NO,subj
3477119,quarto,1537,quarto,NO,pred
3477125,quarto,1537,quarto,NO,conj
3477126,quarto,1537,quarto,S,prep
3477128,quarto,1537,quarto,NO,obj
3477132,quarto,1537,quarta,NO,subj
3477136,quarto,1537,quarta,NO,conj
3477147,quarto,1537,Quarti,A,mod
3477149,quarto,1537,quarto,NO,subj
3477154,quarto,1537,quarti,NO,prep
3477155,quarto,1537,quarto,S,mod
3477158,quarto,1537,quarto,S,obj
3477160,quarto,1537,quarto,NO,ROOT
3477162,quarto,1537,quarti,NO,mod
3477193,quarto,1537,quarti,S,prep
3477223,quarto,1537,quarte,A,mod
3477257,quarto,1537,quarte,A,conj
3477260,quarto,1537,quarta,NO,ROOT
3477262,quarto,1537,quarte,A,ROOT
3477267,quarto,1537,Quarta,NO,conj
3477280,quarto,1537,Quarta,NO,prep
3477303,quarto,1537,Quarta,NO,obj
3477305,quarto,1537,QUARTA,NO,prep
3477310,quarto,1537,Quarta,A,mod
3477315,quarto,1537,quarto,S,subj
3477319,quarto,1537,Quarta,NO,ROOT
3477320,quarto,1537,Quarta,NO,subj
3477330,quarto,1537,quarti,NO,obj
3477355,quarto,1537,Quarto,NO,subj
3477363,quarto,1537,quarti,NO,conj
3477375,quarto,1537,quarta,NO,prep
3477376,quarto,1537,quarta,NO,pred
3477382,quarto,1537,Quarto,NO,prep
3477388,quarto,1537,quarto,A,mod
3477401,quarto,1537,quarta,A,pred
3477580,quarto,1537,quarto,NO,subj_pass
3477583,quarto,1537,quarto,NO,disj
3477661,quarto,1537,quarto,S,ROOT
3477936,quarto,1537,quarti,A,mod
3477965,quarto,1537,quarta,A,mod
3478244,quarto,1537,quarto,S,conj
3478262,quarto,1537,QUARTI,NO,ROOT
3478304,quarto,1537,quarti,NO,ROOT
3478310,quarto,1537,quarto,S,pred
3478359,quarto,1537,quarti,NO,sub
3478418,quarto,1537,quarta,NO,disj
3478422,quarto,1537,quarti,S,obj
3478427,quarto,1537,Quarti,NO,prep
3478557,quarto,1537,quarte,A,pred
3478658,quarto,1537,quarte,A,disj
3478784,quarto,1537,quarto,NO,_
3478870,quarto,1537,quarto,NO,sub
3478943,quarto,1537,quarta,NO,obj
3478959,quarto,1537,Quarti,NO,ROOT
3479086,reale,1526,REALE,A,mod
3479087,reale,1526,reale,S,mod
3479088,reale,1526,reali,A,mod
3479089,reale,1526,reale,A,mod
3479099,reale,1526,reale,S,prep
3479109,reale,1526,reale,A,sub
3479111,reale,1526,reale,A,pred
3479121,reale,1526,Reale,A,mod
3479132,reale,1526,reale,S,ROOT
3479136,reale,1526,REALI,A,mod
3479142,reale,1526,reale,S,obj
3479195,reale,1526,reale,S,conj
3479202,reale,1526,reali,A,pred
3479216,reale,1526,reale,S,pred
3479218,reale,1526,reale,S,subj
3479284,reale,1526,Reali,A,mod
3479288,reale,1526,reali,A,prep
3479343,reale,1526,realissimo,A,mod
3479364,reale,1526,reale,A,conj
3479365,reale,1526,reali,A,conj
3479414,reale,1526,Reale,S,prep
3479422,reale,1526,Reale,A,prep
3479436,reale,1526,reale,S,sub
3479712,reale,1526,Reale,A,pred
3479772,reale,1526,reale,S,mod_temp
3480020,reale,1526,reale,A,subj
3480121,reale,1526,reale,A,ROOT
3480249,reale,1526,REALE,S,ROOT
3480264,reale,1526,reale,S,subj_pass
3480516,reale,1526,reali,A,sub
3480556,reale,1526,reali,A,disj
3480630,reale,1526,reale,A,prep
3480730,reale,1526,reali,A,ROOT
3480830,reale,1526,reale,A,disj
3481127,reale,1526,reali,A,subj
3481174,reale,1526,reali,A,obj
3481884,reale,1526,Reale,A,ROOT
3481957,John,1518,John,SP,obj
